"workerid","likely_info","trial_type","confidence","prompt","personOrder","person","question","unlikely_person","unlikely_info","item","likely_person","rt","response","condition"
4,"<strong>Danielle</strong>, she knows, keeps a call log every day.","truthJudge",0.13,"Suzanne is having a hard time remembering who her friend&quotechars new secretary is. She knows it is either Danielle or Erica.","likely-unlikely","Danielle","Who is her friend&quotechars secretary?","Erica","<strong>Erica</strong>, she knows, only occasionally keeps a call log.","secretary_report","Danielle",1591,"likely-key","literal"
4,"<strong>Misty Meadows</strong>, she knows, always has wifi working.","truthJudge",0.24,"Claire is having a hard time remembering which library her uncle always goes to. She knows it is either Rolling Springs or Misty Meadows Public Library.","likely-unlikely","Misty Meadows","Which library does Claire&quotechars uncle always go to?","Rolling Springs","<strong>Rolling Springs</strong>, she knows, only occasionally has wifi working.","library_wifi","Misty Meadows",2251,"likely-key","literal"
4,"<strong>Viva Roma</strong>, she knows, always serves breadsticks with dinner.","truthJudge",0.16,"Kim is having a hard time remembering where her roommates always go for Italian food. She knows it is either Italian Garden or Viva Roma.","likely-unlikely","Viva Roma","Where do Kim&quotechars roommates always go for Italian food?","Italian Garden","<strong>Italian Garden</strong>, she knows, only occasionally serves breadsticks with dinner.","italian_bread","Viva Roma",2912,"likely-key","speakermanipulation"
4,"<strong>Maid By Me</strong>, he knows, always dusts the windows.","truthJudge",0.2,"Henry is having a hard time remembering which weekly cleaning service his friend&quotechars maid works for. He knows it is either Maid By Me or Sunflowers Maid Service.","likely-unlikely","Sunflowers Maid Service","What cleaning service does his friend&quotechars maid work for?","Sunflowers Maid Service","<strong>Sunflowers Maid Service</strong>, he knows, only occasionally dusts the windows.","maid_dusting","Maid By Me",1952,"unlikely-key","literal"
4,"<strong>Alicia</strong>, he knows, always washes her dishes.","truthJudge",0.18,"Matt is having a hard time remembering who his friend&quotechars roommate is. He knows it is either Alicia or Maya.","likely-unlikely","Alicia","Who is his friend&quotechars roommate?","Maya","<strong>Maya</strong>, he knows, only occasionally washes her dishes.","roommate_dishes","Alicia",2151,"likely-key","prior"
4,"<strong>Final Touch</strong>, he knows, always washes the tires.","truthJudge",0.21,"Gerard is having a hard time remembering where his friend goes for a car wash every Friday morning. He knows it is either Final Touch Car Wash or Magic Hands Car Wash.","likely-unlikely","Final Touch","Where does Gerard&quotechars friend go for a wash car every Friday morning?","Magic Hands","<strong>Magic Hands</strong>, he knows, only occasionally washes the tires.","carwash_wheels","Final Touch",4336,"likely-key","pragmatic"
4,"<strong>Beijing Cafe</strong>, he knows, always gives out fortune cookies.","truthJudge",0.18,"Lucas is having a hard time remembering where his roommates always go for Chinese food. He knows it is either Beijing Cafe or Peking Garden.","likely-unlikely","Peking Garden","Where do Lucas&quotechars roommates always go for Chinese food?","Peking Garden","<strong>Peking Garden</strong>, he knows, only occasionally gives out fortune cookies.","chinese_fortune","Beijing Cafe",1872,"unlikely-key","pragmatic"
4,"<strong>Pump Gym</strong>, she knows, always has clean towels.","truthJudge",0.17,"Katie is having a hard time remembering which gym her friend always goes to. She knows it is either Pump Gym or Core Fitness.","likely-unlikely","Core Fitness","Which gym does her friend always go to?","Core Fitness","<strong>Core Fitness</strong>, she knows, only occasionally has clean towels.","gym_towels","Pump Gym",1928,"unlikely-key","speakermanipulation"
4,"<strong>Eric</strong>, she knows, always wears a helmet.","truthJudge",0.19,"Laura is having a hard time remembering which one of her cicyling teammates her friend Monica is dating. She knows it is either Eric or Cameron.","likely-unlikely","Cameron","Who is Monica&quotechars boyfriend?","Cameron","<strong>Cameron</strong>, she knows, only occasionally wears a helmet.","boyfriend_bike","Eric",2135,"unlikely-key","speakermanipulation"
5,"<strong>Alicia</strong>, he knows, always washes her dishes.","truthJudge",0.79,"Matt is having a hard time remembering who his friend&quotechars roommate is. He knows it is either Alicia or Maya.","unlikely-likely","Alicia","Who is his friend&quotechars roommate?","Maya","<strong>Maya</strong>, he knows, only occasionally washes her dishes.","roommate_dishes","Alicia",41880,"likely-key","speakermanipulation"
5,"<strong>Maid By Me</strong>, he knows, always dusts the windows.","truthJudge",0.81,"Henry is having a hard time remembering which weekly cleaning service his friend&quotechars maid works for. He knows it is either Maid By Me or Sunflowers Maid Service.","unlikely-likely","Maid By Me","What cleaning service does his friend&quotechars maid work for?","Sunflowers Maid Service","<strong>Sunflowers Maid Service</strong>, he knows, only occasionally dusts the windows.","maid_dusting","Maid By Me",52632,"likely-key","literal"
5,"<strong>Beijing Cafe</strong>, he knows, always gives out fortune cookies.","truthJudge",0.73,"Lucas is having a hard time remembering where his roommates always go for Chinese food. He knows it is either Beijing Cafe or Peking Garden.","unlikely-likely","Beijing Cafe","Where do Lucas&quotechars roommates always go for Chinese food?","Peking Garden","<strong>Peking Garden</strong>, he knows, only occasionally gives out fortune cookies.","chinese_fortune","Beijing Cafe",4930,"likely-key","literal"
5,"<strong>Dr. Smith</strong>, she knows, always writes legibly.","truthJudge",0.92,"Rebecca is having a hard time remembering who her brother&quotechars doctor is. She knows it is either Dr. Smith or Dr. Jones.","unlikely-likely","Dr. Smith","Who is her brother&quotechars doctor?","Dr. Jones","<strong>Dr. Jones</strong>, she knows, only occasionally writes legibly.","doctor_writing","Dr. Smith",11612,"likely-key","speakermanipulation"
5,"<strong>Ilana</strong>, he knows, turns in her rent on time every month.","truthJudge",0.97,"Don is having a hard time remembering who his friend has been subletting to for the past year. He knows it is either Ilana or Nora.","unlikely-likely","Ilana","Who is his friend&quotechars tenant?","Nora","<strong>Nora</strong>, he knows, only occasionally turns in her rent on time.","tenant_rentcheck","Ilana",11588,"likely-key","speakermanipulation"
5,"<strong>Misty Meadows</strong>, she knows, always has wifi working.","truthJudge",0.84,"Claire is having a hard time remembering which library her uncle always goes to. She knows it is either Rolling Springs or Misty Meadows Public Library.","unlikely-likely","Misty Meadows","Which library does Claire&quotechars uncle always go to?","Rolling Springs","<strong>Rolling Springs</strong>, she knows, only occasionally has wifi working.","library_wifi","Misty Meadows",9737,"likely-key","pragmatic"
5,"<strong>Pump Gym</strong>, she knows, always has clean towels.","truthJudge",0.72,"Katie is having a hard time remembering which gym her friend always goes to. She knows it is either Pump Gym or Core Fitness.","unlikely-likely","Pump Gym","Which gym does her friend always go to?","Core Fitness","<strong>Core Fitness</strong>, she knows, only occasionally has clean towels.","gym_towels","Pump Gym",9408,"likely-key","pragmatic"
5,"<strong>Eric</strong>, she knows, always wears a helmet.","truthJudge",0.02,"Laura is having a hard time remembering which one of her cicyling teammates her friend Monica is dating. She knows it is either Eric or Cameron.","unlikely-likely","Eric","Who is Monica&quotechars boyfriend?","Cameron","<strong>Cameron</strong>, she knows, only occasionally wears a helmet.","boyfriend_bike","Eric",24633,"likely-key","prior"
5,"<strong>Kraft Arts</strong>, he knows, always has oil paints in stock.","truthJudge",0.36,"Mark is having a hard time remembering which art supplies store his roommates always go to. He knows it is either Kraft Arts or the Expression Studio.","unlikely-likely","Expression Studio","Which art supplies store does Mark&quotechars roommate always go to?","Expression Studio","<strong>Expression Studio</strong>, he knows, only occasionally has oil paints in stock.","artstore_carries","Kraft Arts",6661,"unlikely-key","literal"
5,"Professor Burke, he knows, always takes attendance.","truthJudge",0.68,"Ed is having a hard time remembering which professor is teaching his sister&quotechars philosophy class. He knows it is either Professor Burke or Professor Carr.","unlikely-likely","Professor Burke","Who is Ed&quotechars sister&quotechars professor?","Professor Carr","Professor Carr, he knows, only occasionally takes attendance.","professor_attendance","Professor Burke",5993,"likely-key","literal"
5,"<strong>The baristas at Epi Coffee</strong>, she knows, always do latte art.","truthJudge",0.53,"Julia is having a hard time remembering where her brother always goes for coffee. She knows it is either Cafe Vita or Epi Coffee.","unlikely-likely","Epi Coffee","Where does Julia&quotechars brother go for coffee?","Cafe Vita","<strong>The baristas at Cafe Vita</strong>, she knows, only occasionally do latte art.","latte_art","Epi Coffee",14053,"likely-key","prior"
5,"<strong>Tom</strong>, she knows, always turns in his homework on time.","truthJudge",0.7,"Molly is having a hard time remembering which student her officemate is tutoring. She knows it is either Tom or Jim.","unlikely-likely","Tom","Who is her officemate&quotechars student?","Jim","<strong>Jim</strong>, she knows, only occasionally turns in his homework on time.","tutor_homework","Tom",13093,"likely-key","speakermanipulation"
5,"<strong>Final Touch</strong>, he knows, always washes the tires.","truthJudge",0.53,"Gerard is having a hard time remembering where his friend goes for a car wash every Friday morning. He knows it is either Final Touch Car Wash or Magic Hands Car Wash.","unlikely-likely","Final Touch","Where does Gerard&quotechars friend go for a wash car every Friday morning?","Magic Hands","<strong>Magic Hands</strong>, he knows, only occasionally washes the tires.","carwash_wheels","Final Touch",5577,"likely-key","prior"
5,"<strong>Viva Roma</strong>, she knows, always serves breadsticks with dinner.","truthJudge",0.74,"Kim is having a hard time remembering where her roommates always go for Italian food. She knows it is either Italian Garden or Viva Roma.","unlikely-likely","Viva Roma","Where do Kim&quotechars roommates always go for Italian food?","Italian Garden","<strong>Italian Garden</strong>, she knows, only occasionally serves breadsticks with dinner.","italian_bread","Viva Roma",10343,"likely-key","prior"
5,"<strong>Danielle</strong>, she knows, keeps a call log every day.","truthJudge",0.69,"Suzanne is having a hard time remembering who her friend&quotechars new secretary is. She knows it is either Danielle or Erica.","unlikely-likely","Danielle","Who is her friend&quotechars secretary?","Erica","<strong>Erica</strong>, she knows, only occasionally keeps a call log.","secretary_report","Danielle",7485,"likely-key","pragmatic"
